N	i	pyomo_ipopt	pyomo_status	pyomo_message	scipy_cobyla	scipy_status	scipy_message	equal_answers	RTO_pyomo	RTO_scipy	MARGIN_pyomo	MARGIN_scipy
105	10	0.07137	ok	optimal	3.68046	2	Maximum number of function evaluations has been exceeded.	True	21955.006	21403.796	4225.636	4225.667
105	11	0.07775	ok	optimal	4.39745	2	Maximum number of function evaluations has been exceeded.	True	23076.141	23069.002	3895.716	3896.008
105	12	0.07569	ok	optimal	4.24565	2	Maximum number of function evaluations has been exceeded.	True	22506.56	22474.435	3980.219	3980.224
105	13	0.07768	ok	optimal	0.02761	5	NaN result encountered.	True	19589.061	17255.026	3526.901	3557.289
105	14	0.0727	ok	optimal	4.15657	2	Maximum number of function evaluations has been exceeded.	True	19209.615	19168.227	3475.231	3475.232
105	15	0.08376	ok	optimal	4.36038	2	Maximum number of function evaluations has been exceeded.	True	22316.534	22193.684	3720.597	3720.669
105	16	0.07372	ok	optimal	3.61178	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	19962.192	19738.598	3419.637	3419.893
105	17	0.0783	ok	optimal	4.38775	2	Maximum number of function evaluations has been exceeded.	True	19816.861	19805.92	4007.117	4007.13
105	18	0.08194	ok	optimal	4.39064	2	Maximum number of function evaluations has been exceeded.	True	18985.658	18913.901	3873.92	3874.143
105	19	0.08021	ok	optimal	4.4465	2	Maximum number of function evaluations has been exceeded.	True	18472.541	18461.829	2906.827	2906.848
105	20	0.13822	ok	optimal	3.73761	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	21529.337	21049.174	4300.16	4300.293
105	21	0.07853	ok	optimal	0.04324	5	NaN result encountered.	True	23218.201	21494.95	3847.174	4150.179
105	22	0.0757	ok	optimal	3.82252	2	Maximum number of function evaluations has been exceeded.	True	19094.844	18958.96	3346.808	3346.809
105	23	0.07845	ok	optimal	3.85592	2	Maximum number of function evaluations has been exceeded.	True	18734.449	18439.651	2939.334	2939.379
105	24	0.07735	ok	optimal	4.0082	2	Maximum number of function evaluations has been exceeded.	True	19742.499	19653.77	3366.276	3366.278
105	25	0.09086	ok	optimal	3.87765	2	Maximum number of function evaluations has been exceeded.	True	18549.934	18394.343	3097.969	3097.987
105	26	0.08071	ok	optimal	4.44073	2	Maximum number of function evaluations has been exceeded.	True	19640.13	19605.168	3305.704	3305.727
105	27	0.07881	ok	optimal	4.17587	2	Maximum number of function evaluations has been exceeded.	True	19361.37	19326.757	3457.093	3457.125
105	28	0.07126	ok	optimal	4.09136	2	Maximum number of function evaluations has been exceeded.	True	20016.855	19927.304	3449.001	3449.011
105	29	0.07767	ok	optimal	4.32342	2	Maximum number of function evaluations has been exceeded.	True	21256.999	21203.078	3533.901	3533.902
110	0	0.07797	ok	optimal	5.08282	2	Maximum number of function evaluations has been exceeded.	True	21320.845	21299.192	3589.214	3589.264
110	1	0.07549	ok	optimal	4.20167	2	Maximum number of function evaluations has been exceeded.	True	21917.259	21676.31	3988.479	3988.669
110	2	0.07677	ok	optimal	4.0697	2	Maximum number of function evaluations has been exceeded.	True	21419.469	20344.468	3900.53	3900.792
110	3	0.07748	ok	optimal	5.30928	2	Maximum number of function evaluations has been exceeded.	True	19587.862	19578.137	3118.521	3118.529
110	4	0.07754	ok	optimal	5.11448	2	Maximum number of function evaluations has been exceeded.	True	19144.75	19133.673	3295.992	3295.998
110	5	0.07805	ok	optimal	4.30622	2	Maximum number of function evaluations has been exceeded.	True	23514.233	23288.765	3817.144	3817.168
110	6	0.08235	ok	optimal	0.03906	5	NaN result encountered.	True	23713.167	20142.466	3694.93	4083.064
110	7	0.0722	ok	optimal	4.11844	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	21331.479	20878.05	3761.828	3762.04
110	8	0.07863	ok	optimal	4.95734	2	Maximum number of function evaluations has been exceeded.	True	18045.794	17981.418	3281.417	3281.42
110	9	0.07744	ok	optimal	4.48462	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	21689.116	21575.436	3762.74	3763.357
110	10	0.0745	ok	optimal	4.33891	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	23468.359	23126.447	3692.38	3696.805
110	11	0.07791	ok	optimal	5.41122	2	Maximum number of function evaluations has been exceeded.	True	23624.454	23614.472	3564.001	3564.115
110	12	0.08348	ok	optimal	4.70594	2	Maximum number of function evaluations has been exceeded.	True	22239.464	21981.362	4112.054	4112.057
110	13	0.08479	ok	optimal	5.02602	2	Maximum number of function evaluations has been exceeded.	True	19869.454	19848.281	3581.475	3581.481
110	14	0.08638	ok	optimal	5.38959	2	Maximum number of function evaluations has been exceeded.	True	19841.535	19825.403	3445.519	3445.593
110	15	0.09423	ok	optimal	6.19631	2	Maximum number of function evaluations has been exceeded.	True	22992.938	22992.763	3757.019	3765.186
110	16	0.08737	ok	optimal	4.70187	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	21065.254	20738.212	3847.212	3847.388
110	17	0.08023	ok	optimal	5.25693	2	Maximum number of function evaluations has been exceeded.	True	21102.626	21064.125	4133.909	4133.91
110	18	0.08183	ok	optimal	4.85569	2	Maximum number of function evaluations has been exceeded.	True	23415.671	23194.503	3758.093	3762.208
110	19	0.08465	ok	optimal	5.23454	2	Maximum number of function evaluations has been exceeded.	True	18464.104	18446.321	3306.535	3306.786
110	20	0.08104	ok	optimal	0.04828	5	NaN result encountered.	True	22685.956	20902.35	3944.61	3946.299
110	21	0.07328	ok	optimal	4.6923	2	Maximum number of function evaluations has been exceeded.	True	25224.603	25149.245	3852.109	3852.114
110	22	0.07875	ok	optimal	4.7985	2	Maximum number of function evaluations has been exceeded.	True	19850.196	19802.011	3626.829	3626.831
110	23	0.14882	ok	optimal	5.3336	2	Maximum number of function evaluations has been exceeded.	True	21599.981	21586.956	3505.645	3505.647
110	24	0.07666	ok	optimal	0.04839	5	NaN result encountered.	True	21130.271	20475.643	3806.696	3824.198
110	25	0.07693	ok	optimal	4.29338	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	20610.919	19978.613	3348.474	3348.477
110	26	0.08114	ok	optimal	4.38604	2	Maximum number of function evaluations has been exceeded.	True	19903.82	19516.119	2890.942	2891.37
110	27	0.07946	ok	optimal	4.74454	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	19925.909	19706.919	3719.658	3720.551
110	28	0.07925	ok	optimal	4.14322	2	Maximum number of function evaluations has been exceeded.	True	21342.35	21144.914	4325.838	4325.947
110	29	0.08299	ok	optimal	4.96892	2	Maximum number of function evaluations has been exceeded.	True	22677.76	22632.54	3926.114	3926.254
115	0	0.08378	ok	optimal	0.03725	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	21881.848	19171.713	3639.02	3638.877
115	1	0.07832	ok	optimal	4.84326	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	23561.462	23025.829	4435.861	4435.86
115	2	0.07936	ok	optimal	4.66205	2	Maximum number of function evaluations has been exceeded.	True	22559.875	21940.317	4193.521	4193.56
115	3	0.08289	ok	optimal	5.91398	2	Maximum number of function evaluations has been exceeded.	True	20742.001	20729.633	3435.04	3435.161
115	4	0.07971	ok	optimal	5.06612	2	Maximum number of function evaluations has been exceeded.	True	21549.4	21168.65	4052.268	4052.337
115	5	0.08417	ok	optimal	5.49879	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	22693.089	22589.439	4045.582	4045.994
115	6	0.08095	ok	optimal	5.5541	2	Maximum number of function evaluations has been exceeded.	True	24323.9	24222.46	4017.242	4017.333
115	7	0.07936	ok	optimal	5.67017	2	Maximum number of function evaluations has been exceeded.	True	22952.868	22939.138	4084.447	4084.801
115	8	0.08357	ok	optimal	6.08641	2	Maximum number of function evaluations has been exceeded.	True	19482.498	19478.714	3670.251	3670.316
115	9	0.07909	ok	optimal	6.10435	2	Maximum number of function evaluations has been exceeded.	True	23209.232	23190.307	4381.549	4381.608
115	10	0.08261	ok	optimal	5.27141	2	Maximum number of function evaluations has been exceeded.	True	23257.07	23135.94	4337.05	4337.099
115	11	0.0878	ok	optimal	6.09853	2	Maximum number of function evaluations has been exceeded.	True	23626.868	23625.735	4287.251	4289.623
115	12	0.08572	ok	optimal	5.49288	2	Maximum number of function evaluations has been exceeded.	True	22405.728	22373.088	4332.761	4332.767
115	13	0.0898	ok	optimal	6.09332	2	Maximum number of function evaluations has been exceeded.	True	19808.82	19770.387	3423.363	3423.381
115	14	0.089	ok	optimal	0.07806	5	NaN result encountered.	True	21042.996	20601.325	4255.13	4271.668
115	15	0.07767	ok	optimal	5.98793	2	Maximum number of function evaluations has been exceeded.	True	25625.679	25609.895	4042.328	4042.338
115	16	0.08306	ok	optimal	6.06709	2	Maximum number of function evaluations has been exceeded.	True	22733.448	22716.23	3419.29	3419.294
115	17	0.08467	ok	optimal	5.18942	2	Maximum number of function evaluations has been exceeded.	True	22627.959	22369.279	3952.248	3952.248
115	18	0.08155	ok	optimal	6.16107	2	Maximum number of function evaluations has been exceeded.	True	21125.875	21103.239	4147.086	4147.108
115	19	0.0834	ok	optimal	5.1528	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	19656.406	19250.304	3762.038	3762.176
115	20	0.08721	ok	optimal	6.09579	2	Maximum number of function evaluations has been exceeded.	True	24395.26	24330.12	4762.567	4762.568
115	21	0.08593	ok	optimal	5.76814	2	Maximum number of function evaluations has been exceeded.	True	23846.352	23728.566	4339.533	4339.632
115	22	0.09849	ok	optimal	0.07563	5	NaN result encountered.	True	20806.208	19883.484	3658.203	3697.649
115	23	0.09394	ok	optimal	6.77631	2	Maximum number of function evaluations has been exceeded.	True	22496.012	22479.604	3720.735	3720.749
115	24	0.15949	ok	optimal	6.11204	2	Maximum number of function evaluations has been exceeded.	True	22212.8	21783.096	3297.981	3298.355
115	25	0.09031	ok	optimal	5.43725	2	Maximum number of function evaluations has been exceeded.	True	22733.238	22051.571	3707.21	3707.239
115	26	0.09531	ok	optimal	5.52978	2	Maximum number of function evaluations has been exceeded.	True	20264.808	19699.145	3280.498	3280.509
115	27	0.09463	ok	optimal	7.4627	2	Maximum number of function evaluations has been exceeded.	True	21419.045	21367.425	3884.533	3885.018
115	28	0.06546	ok	optimal	6.64764	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	23444.907	23335.084	4410.418	4415.216
115	29	0.09367	ok	optimal	5.65592	2	Maximum number of function evaluations has been exceeded.	True	24979.733	24666.708	4182.42	4182.437
120	0	0.09987	ok	optimal	7.39956	2	Maximum number of function evaluations has been exceeded.	True	22573.165	22448.989	3715.927	3715.927
120	1	0.09079	ok	optimal	6.84896	2	Maximum number of function evaluations has been exceeded.	True	23959.903	23753.34	4180.137	4180.18
120	2	0.08467	ok	optimal	6.69695	2	Maximum number of function evaluations has been exceeded.	True	23263.28	22823.994	3470.619	3470.825
120	3	0.09329	ok	optimal	8.40994	2	Maximum number of function evaluations has been exceeded.	True	21610.332	21591.627	3526.365	3526.798
120	4	0.10104	ok	optimal	8.70071	2	Maximum number of function evaluations has been exceeded.	True	21589.435	21571.494	3981.374	3981.426
120	5	0.11591	ok	optimal	7.33433	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	23972.319	23625.959	4535.999	4537.747
120	6	0.10099	ok	optimal	6.70327	2	Maximum number of function evaluations has been exceeded.	True	23924.587	23779.992	3706.688	3706.982
120	7	0.09278	ok	optimal	7.42548	2	Maximum number of function evaluations has been exceeded.	True	23770.398	23624.984	4205.613	4205.629
120	8	0.10039	ok	optimal	6.88916	2	Maximum number of function evaluations has been exceeded.	True	20038.742	19994.89	3799.054	3799.139
120	9	0.11473	ok	optimal	7.17494	2	Maximum number of function evaluations has been exceeded.	True	23010.413	22773.307	4196.325	4197.12
120	10	0.09344	ok	optimal	6.25098	2	Maximum number of function evaluations has been exceeded.	True	23552.088	22839.906	4042.714	4043.627
120	11	0.09241	ok	optimal	7.3747	2	Maximum number of function evaluations has been exceeded.	True	24954.199	24858.834	4156.095	4156.18
120	12	0.10127	ok	optimal	0.04484	5	NaN result encountered.	True	23663.674	20665.053	4315.137	4396.51
120	13	0.09522	ok	optimal	7.60889	2	Maximum number of function evaluations has been exceeded.	True	21700.37	21668.851	3925.755	3925.994
120	14	0.0887	ok	optimal	6.24637	2	Maximum number of function evaluations has been exceeded.	True	22495.427	22404.96	4199.472	4199.699
120	15	0.09025	ok	optimal	6.91716	2	Maximum number of function evaluations has been exceeded.	True	24678.332	24614.776	4103.066	4103.144
120	16	0.085	ok	optimal	5.96359	2	Maximum number of function evaluations has been exceeded.	True	22797.133	22524.351	3579.602	3579.614
120	17	0.08536	ok	optimal	6.02375	2	Maximum number of function evaluations has been exceeded.	True	22778.966	22454.837	3993.338	3993.564
120	18	0.12967	ok	optimal	7.60533	2	Maximum number of function evaluations has been exceeded.	True	22932.136	22912.868	4202.712	4202.734
120	19	0.10448	ok	optimal	0.09059	5	NaN result encountered.	True	20322.904	19700.551	3794.931	3857.466
120	20	0.12429	ok	optimal	6.45926	2	Maximum number of function evaluations has been exceeded.	True	25019.152	24371.807	4731.193	4731.267
120	21	0.10117	ok	optimal	0.04964	5	NaN result encountered.	True	24536.182	21893.846	4671.47	4728.318
120	22	0.10027	ok	optimal	7.9352	2	Maximum number of function evaluations has been exceeded.	True	21245.031	21217.077	3735.833	3736.095
120	23	0.17723	ok	optimal	7.56768	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	22562.138	22464.574	4075.384	4076.761
120	24	0.0999	ok	optimal	8.0533	2	Maximum number of function evaluations has been exceeded.	True	22551.089	22546.327	4099.182	4099.289
120	25	0.10634	ok	optimal	6.92585	2	Maximum number of function evaluations has been exceeded.	True	23390.397	22983.361	4278.589	4278.773
120	26	0.09978	ok	optimal	6.95116	2	Maximum number of function evaluations has been exceeded.	True	21151.872	21085.059	3778.563	3778.63
120	27	0.12303	ok	optimal	7.68453	2	Maximum number of function evaluations has been exceeded.	True	22951.954	22850.63	4074.237	4074.454
120	28	0.08781	ok	optimal	7.71697	2	Maximum number of function evaluations has been exceeded.	True	25247.049	25246.53	4767.444	4783.003
120	29	0.08476	ok	optimal	5.99171	2	Maximum number of function evaluations has been exceeded.	True	26154.526	25307.456	4417.99	4418.34
125	0	0.13699	ok	optimal	8.17419	2	Maximum number of function evaluations has been exceeded.	True	21935.424	21904.979	3844.884	3845.214
125	1	0.09312	ok	optimal	6.74317	2	Maximum number of function evaluations has been exceeded.	True	24311.148	23706.46	4351.022	4351.608
125	2	0.09078	ok	optimal	7.11018	2	Maximum number of function evaluations has been exceeded.	True	23481.597	23086.016	3699.978	3700.208
125	3	0.08968	ok	optimal	9.03249	2	Maximum number of function evaluations has been exceeded.	True	22882.097	22860.002	3922.93	3923.041
125	4	0.12896	ok	optimal	7.33727	2	Maximum number of function evaluations has been exceeded.	True	22089.887	21240.703	3852.761	3852.775
